"symbol","tax_id","gene_id"
"Gstm2",10116,24424
"GSTM2",9606,2946
"GSTM3",9606,2947
"GSTM4",9606,2948
"GSTM5",9606,2949
"GSTO1",9606,9446
"GSTO2",9606,119391
"GSTP1",9606,2950
"Gstt1",10116,25260
"GSTT1",9606,2952
"GSTT2",9606,2953
"GSTZ1",9606,2954
"GTF2A1",9606,2957
"gtfC",210007,1028343
"GUCY1A2",9606,2977
"GUCY1A3",9606,2982
"GUCY1A3",9606,2982
"GUCY1B2",9606,2974
"GUCY1B3",9606,2983
"GUCY1B3",9606,2983
"GUCY2C",9606,2984
"GUF1",559292,850996
"GUK1",9606,2987
"Gusb",10116,24434
"GUSB",9606,2990
"GUSB",9913,515687
"GYPA",9606,2993
"gyrB",246196,4531510
"gyrB",246196,4534526
"GYS1",9606,2997
"Gzma",10116,266708
"GZMA",9606,3001
"GZMB",9606,3002
"Gzmk",10116,29165
"GZMK",9606,3003
"HA",211044,956529
"Haao",10116,56823
"HAAO",9606,23498
"Hadh",10116,113965
"Hagh",10116,24439
"HAGH",9606,3029
"HAGH",9913,509274
"HAL",9606,3034
"Hao1",10116,311446
"HAO1",9606,54363
"Hao2",10116,84029
"HAO2",9606,51179
"HAP1",9606,9001
"HARS",9606,3035
"HBA2",9606,3040
"HBA2",9606,3040
"HBB",9606,3043
"HBB",9606,3043
"HBB",9823,407066
"Hbb-b2",10090,15130
"HBEGF",9606,1839
"HCA1",9606,266790
"Hcar1",10090,243270
"Hcar1",10116,369158
"HCAR1",9606,27198
"HCAR1",9615,486252
"Hcar2",10090,80885
"Hcar2",10116,369160
"HCAR2",9606,338442
"HCAR3",9606,8843
"HCK",9606,3055
"HCK",9606,3055
"Hcn1",10090,15165
"HCN1",9606,348980
"Hcn2",10090,15166
"HCN2",9606,610
"HCN3",9606,57657
"HCN4",9606,10021
"Hcrtr1",10090,230777
"Hcrtr1",10116,25593
"HCRTR1",9606,3061
"HCRTR1",9606,3061
"HCRTR1",9606,3061
"Hcrtr2",10090,387285
"Hcrtr2",10116,25605
"HCRTR2",9606,3062
"HCRTR2",9606,3062
"HCRTR2",9615,399545
"Hdac1",10090,433759
"Hdac1",10116,297893
"Hdac1",10116,297893
"HDAC1",9606,3065
"HDAC1",9606,3065
"HDAC1",9606,3065
"HDAC1",9606,3065
"HDAC10",9606,83933
"HDAC10",9606,83933
"HDAC11",9606,79885
"HDAC11",9606,79885
"Hdac2",10116,84577
"HDAC2",9606,3066
"HDAC2",9606,3066
"HDAC2",9606,3066
"Hdac3",10116,84578
"HDAC3",9606,8841
"HDAC3",9606,8841
"HDAC3",9606,8841
"HDAC3",9606,8841
"HDAC3",9606,8841
"Hdac4",10116,363287
"HDAC4",9606,9759
"HDAC4",9606,9759
"Hdac5",10090,15184
"Hdac5",10116,84580
"HDAC5",9606,10014
"HDAC5",9606,10014
"HDAC5",9606,10014
"Hdac6",10090,15185
"Hdac6",10116,84581
"Hdac6",10116,84581
"HDAC6",9606,10013
"HDAC6",9606,10013
"Hdac7",10116,84582
"HDAC7",9606,51564
"HDAC7",9606,51564
"Hdac8",10090,70315
"HDAC8",9606,55869
"HDAC8",9606,55869
"HDAC8",9606,55869
"HDAC9",9606,9734
"HDAC9",9606,9734
"Hdc",10116,24443
"hemB",208964,879701
"HEMG",564608,9687610
"hemY",224308,936311
"Hes1",10090,15205
"HEXA",9606,3073
"HEXA",9606,3073
"HEXA",9913,504468
"HEXB",9606,3074
"HEXB",9606,3074
"HEXIM1",9606,10614
"HGF",9606,3082
"HGFAC",9606,3083
"Hhat",10090,226861
"Hif1a",10090,15251
"HIF1A",9606,3091
"HIF1A",9606,3091
"HIF1AN",9606,55662
"hindIIIR",71421,950303
"Hint1",10090,15254
"HINT1",9606,3094
"HINT1",9986,100009302
"HIPK1",9606,204851
"HIPK2",9606,28996
"HIPK3",9606,10114
"HIPK4",9606,147746
"HIST4H4",9606,121504
"HIVEP1",9606,3096
"Hk1",10116,25058
"HK1",9606,3098
"Hk2",10116,25059
"HK2",9606,3099
"Hk3",10116,25060
"HK3",9606,3101
"HKDC1",9606,80201
"HLA-A",9606,3105
"HLA-DRB1",9606,3123
"HLA-DRB1",9606,3123
"HLA-DRB3",9606,3125
"HLCS",9606,3141
"hmg1",284812,2538999
"Hmgb1",10090,15289
"HMGB1",9606,3146
"Hmgcr",10090,15357
"Hmgcr",10116,25675
"HMGCR",9606,3156
"HMGCR",9823,100144446
"Hmgcs1",10116,29637
"Hmox1",10090,15368
"Hmox1",10116,24451
"HMOX1",9606,3162
"HMOX1",9913,513221
"Hmox2",10116,79239
"HMOX2",9606,3163
"HNF4A",9606,3172
"HNF4G",9606,3174
"Hnmt",10116,81676
"HNMT",9606,3176
"HNRNPA1",9606,3178
"HNRNPA2B1",9606,3181
"HNRNPC",9606,3183
"HOGA1",9606,112817
"Hpd",10116,29531
"HPD",9606,3242
"HPD",9823,397443
"HPGD",9606,3248
"HPGDS",9606,27306
"HPN",9606,3249
"hprK",224308,936615
"Hprt",10090,15452
"HPRT1",9606,3251
"HPSE",9606,10855
"Hpx",10116,58917
"HRAS",9606,3265
"Hrh1",10090,15465
"Hrh1",10116,24448
"HRH1",9606,3269
"HRH1",9913,281231
"Hrh2",10090,15466
"Hrh2",10116,25461
"HRH2",9606,3274
"Hrh3",10090,99296
"Hrh3",10116,85268
"HRH3",9544,574253
"HRH3",9606,11255
"HRH3",9606,11255
"Hrh4",10090,225192
"Hrh4",10116,170704
"HRH4",9606,59340
"HRH4",9606,59340
"HRX",9606,7974
"HRX",9606,7974
"HRX",9606,7974
"HSC82",559292,855224
"Hsd11b1",10090,15483
"Hsd11b1",10116,25116
"HSD11B1",9544,574322
"HSD11B1",9606,3290
"HSD11B1",9606,3290
"HSD11B1",9615,449023
"Hsd11b2",10090,15484
"Hsd11b2",10116,25117
"HSD11B2",9606,3291
"HSD11B2",9606,3291
"Hsd17b1",10090,15485
"Hsd17b1",10116,25322
"HSD17B1",9483,100409004
"HSD17B1",9606,3292
"HSD17B10",9606,3028
"HSD17B12",9606,51144
"Hsd17b2",10090,15486
"Hsd17b2",10116,79243
"HSD17B2",9483,100390710
"HSD17B2",9606,3294
"Hsd17b3",10090,15487
"Hsd17b3",10116,117182
"HSD17B3",9606,3293
"Hsd17b4",10090,15488
"Hsd17b4",10116,79244
"HSD17B4",9606,3295
"HSD17B7",9606,51478
"Hsd17b8",10116,361802
"HSD3B1",9606,3283
"HSD3B2",9606,3284
"Hsf1",10090,15499
"HSF1",9606,3297
"hsp-16.2",6239,178659
"HSP82",559292,855836
"HSP90",237561,3636951
"Hsp90aa1",10090,15519
"HSP90AA1",9606,3320
"HSP90AA1",9606,3320
"HSP90AB1",9606,3326
"HSP90AB1",9606,3326
"HSP90AB1",9606,3326
"HSP90AB1",9986,100358690
"Hsp90b1",10090,22027
"HSP90B1",9606,7184
"HSP90B1",9615,404019
"HSP90B1",9823,397191
"HSPA1A",9606,3303
"HSPA2",9606,3306
"HSPA5",9606,3309
"HSPA6",9606,3310
"HSPA8",9606,3312
"HSPA8",9913,281831
"HSPB1",9606,3315
"HSPD1",9606,3329
"HSPH1",9606,10808
"HST2",559292,856092
"Htr1a",10090,15550
"Htr1a",10116,24473
"Htr1a",10116,24473
"Htr1a",10116,24473
"Htr1a",10116,24473
"HTR1A",9606,3350
"HTR1A",9606,3350
"HTR1A",9606,3350
"Htr1b",10116,25075
"Htr1b",10116,25075
"Htr1b",10116,25075
"Htr1b",10116,25075
"HTR1B",9593,101124222
"HTR1B",9606,3351
"HTR1B",9606,3351
"HTR1B",9606,3351
"HTR1B",9823,397563
"HTR1B",9986,100009594
"Htr1d",10090,15552
"Htr1d",10116,25323
"Htr1d",10116,25323
"Htr1d",10116,25323
"Htr1d",10116,25323
"HTR1D",9606,3352
"HTR1D",9606,3352
"HTR1D",9606,3352
"HTR1D",9823,397309
"HTR1E",9606,3354
"HTR1E",9606,3354
"Htr1f",10116,60448
"Htr1f",10116,60448
"Htr1f",10116,60448
"HTR1F",9606,3355
"HTR1F",9606,3355
"Htr2a",10090,15558
"Htr2a",10090,15558
"Htr2a",10090,15558
"Htr2a",10116,29595
"Htr2a",10116,29595
"Htr2a",10116,29595
"Htr2a",10116,29595
"Htr2a",10116,29595
"Htr2a",10116,29595
"Htr2a",10116,29595
"HTR2A",9606,3356
"HTR2A",9606,3356
"HTR2A",9606,3356
"HTR2A",9606,3356
"HTR2A",9606,3356
"HTR2A",9615,403882
"HTR2A",9823,397432
"HTR2A",9913,407230
"Htr2b",10090,15559
"Htr2b",10090,15559
"Htr2b",10090,15559
"Htr2b",10116,29581
"Htr2b",10116,29581
"Htr2b",10116,29581
"Htr2b",10116,29581
"Htr2b",10116,29581
"HTR2B",9606,3357
"HTR2B",9606,3357
"HTR2B",9606,3357
"HTR2B",9606,3357
"Htr2c",10090,15560
"Htr2c",10090,15560
"Htr2c",10090,15560
"Htr2c",10116,25187
"Htr2c",10116,25187
"Htr2c",10116,25187
"Htr2c",10116,25187
"Htr2c",10116,25187
"HTR2C",9606,3358
"HTR2C",9606,3358
"HTR2C",9606,3358
"HTR2C",9606,3358
"HTR2C",9606,3358
"HTR2C",9615,450240
"Htr3a",10090,15561
"Htr3a",10090,15561
"Htr3a",10116,79246
"Htr3a",10116,79246
"Htr3a",10116,79246
"HTR3A",9606,3359
"HTR3A",9606,3359
"HTR3A",9606,3359
"HTR3A",9606,3359
"Htr3b",10090,57014
"Htr3b",10090,57014
"Htr3b",10116,58963
"Htr3b",10116,58963
"HTR3B",9606,9177
"HTR3B",9606,9177
"HTR3B",9606,9177
"HTR3C",9606,170572
"HTR3C",9606,170572
"HTR3D",9606,200909
"HTR3D",9606,200909
"HTR3E",9606,285242
"HTR3E",9606,285242
"Htr4",10090,15562
"Htr4",10116,25324
"Htr4",10116,25324
"HTR4",9606,3360
"HTR4",9606,3360
"Htr5a",10090,15563
"Htr5a",10116,25689
"Htr5a",10116,25689
"HTR5A",9606,3361
"HTR5A",9606,3361
"Htr5b",10116,79247
"Htr5b",10116,79247
"Htr6",10090,15565
"Htr6",10116,64354
"Htr6",10116,64354
"HTR6",9606,3362
"HTR6",9606,3362
"Htr7",10090,15566
"Htr7",10116,65032
"Htr7",10116,65032
"HTR7",9606,3363
"HTR7",9606,3363
"Htra2",10090,64704
"Htt",10090,15194
"Htt",10116,29424
"HTT",9606,3064
"HUNK",9606,30811
"HYAL1",9606,3373
"HYOU1",9606,10525
"IAPP",9606,3375
"IARS",9606,3376
"ICAM1",9606,3383
"ICAM1",9606,3383
"ICK",9606,22858
"Icmt",10116,170818
"ICMT",9606,23463
"ID1",9606,3397
"Ide",10090,15925
"IDE",9606,3416
"IDH1",9606,3417
"Idh2",10090,269951
"Ido1",10090,15930
"IDO1",9606,3620
"Ido2",10090,209176
"IDO2",9606,169355
"IFNAR1",9606,3454
"IFNAR1",9606,3454
"IFNAR2",9606,3455
"IFNG",9606,3458
"IFNGR1",9606,3459
"IFNGR2",9606,3460
"IGF1",9606,3479
"Igf1r",10090,16001
"Igf1r",10116,25718
"IGF1R",9606,3480
"IGF2R",9606,3482
"IGFBP1",9606,3484
"IGFBP2",9606,3485
"IGFBP3",9606,3486
"IGFBP4",9606,3487
"IGFBP5",9606,3488
"IGFBP6",9606,3489
"IGFLR1",9606,79713
"IGHE",9606,3497
"IK",9606,3550
"Ikbkb",10090,16150
"IKBKB",9606,3551
"IKBKB",9606,3551
"IKBKE",9606,9641
"IKBKE",9606,9641
"IKBKG",9606,8517
"IKBKG",9606,8517
"IL11RA",9606,3590
"IL12A",9606,3592
"Il12b",10090,16160
"IL12B",9606,3593
"IL12B",9606,3593
"IL12B",9606,3593
"IL13",9606,3596
"IL17A",9606,3605
"IL17RA",9606,23765
"IL1A",9606,3552
"IL1B",9606,3553
"Il1r1",10090,16177
"IL1R1",9606,3554
"Il1rn",10090,16181
"Il2",10090,16183
"IL2",9606,3558
"IL23A",9606,51561
"Il2ra",10090,16184
"IL2RA",9606,3559
"IL2RA",9606,3559
"IL2RB",9606,3560
"IL2RB",9606,3560
"IL2RG",9606,3561
"IL4R",9606,3566
"Il5",10090,16191
"IL5",9606,3567
"IL5RA",9606,3568
"IL6",9606,3569
"Il6r",10116,24499
"IL6R",9606,3570
"IL6R",9606,3570
"IL6ST",9606,3572
"IL6ST",9606,3572
"IL6ST",9606,3572
"ileS",1280,5857592
"ILK",9606,3611
"ILV2",559292,855135
"IMA1",559292,853204
"Impa1",10116,83523
"IMPA1",9606,3612
"IMPA1",9913,281865
"IMPDH1",9606,3614
"IMPDH1",9606,3614
"Impdh2",10090,23918
"IMPDH2",9606,3615
"IMPDH2",9606,3615
"INCENP",9606,3619
"Inhba",10090,16323
"INHBA",9606,3624
"INMT",9606,11185
"INMT",9986,100008695
"INPP5A",9606,3632
"INPP5D",9606,3635
"Inppl1",10090,16332
"Inppl1",10116,65038
"INPPL1",9606,3636
"INS",9606,3630
"Insr",10090,16337
"Insr",10116,24954
"INSR",9606,3643
"INSRR",9606,3645
"Ipo7",10090,233726
"IRAK1",9606,3654
"IRAK3",9606,11213
"IRAK4",9606,51135
"Irf1",10116,24508
"Irs1",10116,25467
"ISPD",3702,814779
"ispF",272560,3092071
"ISPF",3702,842700
"ispF",83332,888221
"ITGA1",9606,3672
"ITGA1",9606,3672
"ITGA10",9606,8515
"ITGA11",9606,22801
"ITGA2",9606,3673
"ITGA2",9606,3673
"ITGA2",9606,3673
"ITGA2B",9606,3674
"ITGA2B",9606,3674
"ITGA2B",9606,3674
"ITGA3",9606,3675
"Itga4",10090,16401
"ITGA4",9606,3676
"ITGA4",9606,3676
"ITGA4",9606,3676
"ITGA5",9606,3678
"ITGA5",9606,3678
"ITGA5",9606,3678
"ITGA6",9606,3655
"ITGA9",9606,3680
"Itgal",10090,16408
"ITGAL",9606,3683
"ITGAL",9606,3683
"ITGAL",9606,3683
"Itgam",10090,16409
"ITGAM",9606,3684
"ITGAM",9606,3684
"ITGAV",9606,3685
"ITGAV",9606,3685
"ITGAV",9606,3685
"ITGAV",9606,3685
"ITGAV",9606,3685
"ITGAV",9606,3685
"ITGAV",9606,3685
"ITGB1",9606,3688
"ITGB1",9606,3688
"ITGB1",9606,3688
"ITGB1",9606,3688
"ITGB1",9606,3688
"ITGB1",9606,3688
"ITGB1",9606,3688
"ITGB2",9606,3689
"ITGB2",9606,3689
"ITGB2",9606,3689
"ITGB3",9606,3690
"ITGB3",9606,3690
"ITGB3",9606,3690
"ITGB3",9606,3690
"ITGB3",9606,3690
"ITGB5",9606,3693
"ITGB6",9606,3694
"Itgb7",10090,16421
"ITGB7",9606,3695
"ITGB7",9606,3695
"ITK",9606,3702
"ITPK1",9606,3705
"Itpka",10116,81677
"Itpkc",10116,308451
"Itpr1",10116,25262
"ITPR1",9606,3708
"ITPR1",9606,3708
"ITPR2",9606,3709
"Itpr3",10116,25679
"ITPR3",9606,3710
"ITPR3",9606,3710
"ITPR3",9913,281879
"JAG1",9606,182
"Jak1",10090,16451
"Jak1",10116,84598
"JAK1",9606,3716
"JAK1",9606,3716
"JAK1",9606,3716
"JAK1",9606,3716
"JAK1",9606,3716
"JAK1",9606,3716
"Jak2",10090,16452
"Jak2",10116,24514
"JAK2",9606,3717
"JAK2",9606,3717
"JAK2",9606,3717
"JAK2",9606,3717
"JAK2",9606,3717
"Jak3",10090,16453
"JAK3",9606,3718
"JAK3",9606,3718
"JAK3",9606,3718
"Jhe",7227,36780
"Jun",10090,16476
"Jun",10116,24516
"JUN",9031,424673
"JUN",9606,3725
"JUN",9606,3725
"Kalrn",10116,84009
"KARS",9606,3735
"KAT2A",9606,2648
"KAT2B",9606,8850
"Kat5",10116,192218
"KAT5",9606,10524
"KAT8",9606,84148
"Kcna1",10090,16485
"Kcna1",10116,24520
"KCNA1",9606,3736
"KCNA1",9606,3736
"KCNA10",9606,3744
"KCNA2",9606,3737
"KCNA2",9606,3737
"Kcna3",10090,16491
"Kcna3",10116,29731
"KCNA3",9606,3738
"KCNA3",9606,3738
"Kcna4",10116,25469
"KCNA4",9606,3739
"KCNA4",9606,3739
"KCNA5",9606,3741
"KCNA5",9606,3741
"KCNA6",9606,3742
"KCNA6",9606,3742
"KCNA7",9606,3743
"KCNAB1",9606,7881
"Kcnb1",10116,25736
"KCNB1",9606,3745
"KCNB1",9606,3745
"KCNB2",9606,9312
"KCNB2",9606,9312
"Kcnc1",10116,25327
"KCNC1",9606,3746
"KCNC1",9606,3746
"KCNC2",9606,3747
"KCNC3",9606,3748
"KCNC4",9606,3749
"KCND1",9606,3750
"Kcnd2",10116,65180
"KCND2",9606,3751
"KCND2",9606,3751
"KCND3",9606,3752
"KCND3",9606,3752
"KCNE1",9606,3753
"KCNE1",9606,3753
"KCNE1",9986,100126000
"KCNF1",9606,3754
"KCNG1",9606,3755
"KCNG2",9606,26251
"KCNG3",9606,170850
"KCNG3",9606,170850
"KCNG4",9606,93107
"KCNH1",9606,3756
"KCNH2",9606,3757
"KCNH2",9606,3757
"KCNH2",9615,403761
"KCNH2",9986,100009242
"KCNH3",9606,23416
"KCNH4",9606,23415
"KCNH5",9606,27133
"KCNH6",9606,81033
"KCNH7",9606,90134
"KCNH8",9606,131096
"Kcnj1",10116,24521
"KCNJ1",9606,3758
"KCNJ10",9606,3766
"Kcnj11",10116,83535
"KCNJ11",9606,3767
"KCNJ11",9606,3767
"KCNJ11",9606,3767
"KCNJ11",9606,3767
"KCNJ13",9606,3769
"Kcnj2",10090,16518
"KCNJ2",9606,3759
"KCNJ3",9606,3760
"KCNJ3",9606,3760
"KCNJ4",9606,3761
"KCNJ5",9606,3762
"KCNJ6",9606,3763
"KCNJ6",9606,3763
"KCNJ6",9606,3763
"KCNJ8",9606,3764
"KCNJ8",9606,3764
"KCNJ9",9606,3765
"KCNK10",9606,54207
"KCNK18",9606,338567
"KCNK2",9606,3776
"Kcnk3",10116,29553
"KCNK3",9606,3777
"KCNK9",9606,51305
"Kcnma1",10090,16531
"Kcnma1",10116,83731
"KCNMA1",9606,3778
"KCNMA1",9606,3778
"KCNMA1",9913,282573
"KCNMB1",9606,3779
"KCNMB1",9913,407176
"Kcnn1",10116,54261
"Kcnn1",10116,54261
"KCNN1",9606,3780
"Kcnn2",10116,54262
"Kcnn2",10116,54262
"KCNN2",9606,3781
"Kcnn3",10116,54263
"Kcnn3",10116,54263
"KCNN3",9606,3782
"KCNN4",9606,3783
"KCNQ1",9606,3784
"KCNQ1",9606,3784
"KCNQ1",9606,3784
"KCNQ1",9606,3784
"Kcnq2",10090,16536
"Kcnq2",10116,170848
"KCNQ2",9606,3785
"KCNQ2",9606,3785
"KCNQ2",9606,3785
"KCNQ2",9606,3785
"Kcnq3",10116,29682
"KCNQ3",9606,3786
"KCNQ3",9606,3786
"KCNQ3",9606,3786
"KCNQ3",9606,3786
"KCNQ3",9606,3786
"Kcnq4",10116,298496
"KCNQ4",9606,9132
"KCNQ4",9606,9132
"KCNQ4",9606,9132
"KCNQ4",9606,9132
"KCNQ5",9606,56479
"KCNQ5",9606,56479
"KCNQ5",9606,56479
"KCNS1",9606,3787
"KCNS2",9606,3788
"KCNS3",9606,3790
"KCNV1",9606,27012
"KCNV2",9606,169522
"KCS1",3702,839395
"KCS17",3702,829602
"KCS17",3702,829602
"KCS18",3702,829603
"KCS19",3702,830332
"KCS2",3702,839578
"KCS2",3702,839578
"KCS20",3702,834398
"KCS5",3702,839131
"KDM1A",9606,23028
"KDM1A",9606,23028
"KDM1B",9606,221656
"KDM2A",9606,22992
"KDM3A",9606,55818
"KDM4A",9606,9682
"KDM4B",9606,23030
"KDM4C",9606,23081
"KDM4D",9606,55693
"KDM4E",9606,390245
"KDM5A",9606,5927
"KDM5C",9606,8242
"KDM6A",9606,7403
"KDM6B",9606,23135
"Kdm7a",10090,338523
"KDM7A",9606,80853
"KDM7A",9606,80853
"Kdr",10090,16542
"kdr",7955,554230
"KDR",9606,3791
"KDR",9606,3791
"KDR",9606,3791
"KDR",9606,3791
"KDR",9606,3791
"KDR",9606,3791
"KDR",9606,3791
"KDR",9606,3791
"KDR",9606,3791
"KDR",9606,3791
"kdsA",122586,903705
"kdsD",177416,3192129
"KEAP1",9606,9817
"KEAP1",9606,9817
"KHK",9606,3795
"KHSRP",9606,8570
"KIAA1524",9606,57650
"KIF11",9606,3832
"KIF14",9606,9928
"KIF15",9606,56992
"KIF1B",9606,23095
"KIF20A",9606,10112
"KIF20B",9606,9585
"KIF22",9606,3835
"KIF23",9606,9493
"KIF2C",9606,11004
"KIF3A",9606,11127
"KIF3B",9606,9371
"KIF3C",9606,3797
"KIF4A",9606,24137
"KIF5A",9606,3798
"KIF5B",9606,3799
"KIF5C",9606,3800
"KIF7",9606,374654
"KIF9",9606,64147
"Kifc1",10116,294286
"KIFC1",9606,3833
"KIFC3",9606,3801
"kin-18",6239,175862
"KIN28",559292,851450
"kinA",224308,939230
"Kiss1r",10116,78976
"KISS1R",9606,84634
"Kit",10090,16590
"KIT",9606,3815
"KIT",9606,3815
"KITLG",9606,4254
"Klc1",10116,171041
"KLF1",9606,10661
"KLF10",9606,7071
"KLF5",9606,688
"KLK1",9606,3816
"KLK12",9606,43849
"KLK13",9606,26085
"KLK14",9606,43847
"KLK2",9606,3817
"KLK3",9606,354
"KLK3",9606,354
"KLK3",9606,354
"KLK4",9606,9622
"KLK5",9606,25818
"KLK6",9606,5653
"KLK7",9606,5650
"KLK8",9606,11202
"Klkb1",10090,16621
"KLKB1",9606,3818
"KLKB1",9606,3818
"Klp61F",7227,38135
"Kmo",10090,98256
"Kmo",10116,59113
"KMO",9606,8564
"KMT2A",9606,4297
"KMT2A",9606,4297
"KMT2A",9606,4297
"KMT2B",9606,9757
"KMT2C",9606,58508
"KMT2D",9606,8085
"KMT5A",9606,387893
"KMT5B",9606,51111
"KMT5C",9606,84787
"KNG1",9606,3827
"kpc2",573,13914015
"KPNA2",9606,3838
"KRAS",9606,3845
"KSR2",9606,283455
"Kynu",10116,116682
"KYNU",9606,8942
"L1",333760,1489082
"L1CAM",9606,3897
"L3MBTL1",9606,26013
"L3MBTL3",9606,84456
"L3MBTL4",9606,91133
"Lactb",10090,80907
"LAMA1",9606,284217
"LAMA2",9606,3908
"LAMA3",9606,3909
"LAMA4",9606,3910
"LAMA5",9606,3911
"LAMB1",9606,3912
"LAMB2",9606,3913
"LAMB2",9606,3913
"LAMB3",9606,3914
"LAMB4",9606,22798
"LAMC1",9606,3915
"LAMC2",9606,3918
"LAMC3",9606,10319
"LANCL2",9606,55915
"LAP",36329,812021
"LAP3",9606,51056
"LAP3",9913,781648
"LARGE1",9606,9215
"LARS",9606,51520
"lasB",208964,880368
"lasI",208964,881777
"lasR",208964,881789
"LAT",9606,27040
"LATS1",9606,9113
"LATS2",9606,26524
"LCAT",9606,3931
"Lck",10090,16818
"LCK",9606,3932
"LCK",9606,3932
"Lct",10116,116569
"LCT",9606,3938
"Ldha",10116,24533
"LDHA",9606,3939
"Ldhb",10116,24534
"LDHB",9606,3945
"LDHB",9823,100621540
"LDHB",9823,102161427
"LDLR",9606,3949
"lecA",208964,882335
"LEF1",9606,51176
"LEPR",9606,3953
"LGALS1",9606,3956
"LGALS2",9606,3957
"Lgals3",10090,16854
"LGALS3",9606,3958
"LGALS4",9606,3960
"LGALS7B",9606,653499
"LGALS8",9606,3964
"LGALS9",9606,3965
"Lgmn",10090,19141
"LGMN",9606,5641
"LGMN",9913,281281
"Lhcgr",10116,25477
"LHCGR",9606,3973
"LIFR",9606,3977
"LIG1",9606,3978
"Limk1",10116,65172
"LIMK1",9606,3984
"LIMK2",9606,3985
"Lipa",10116,25055
"LIPA",9606,3988
"LIPC",9606,3990
"Lipe",10090,16890
"Lipe",10116,25330
"LIPE",9606,3991
"LIPF",9606,8513
"LIPF",9615,403867
"Lipg",10090,16891
"Lipg",10116,291437
"LIPG",9606,9388
"LMNA",9606,4000
"LMO2",9606,4005
"Lnpep",10116,171105
"LNPEP",9606,4012
"LOC100281352",4577,100281352
"LOC100623094",9823,100623094
"LOC100911156",10116,100911156
"LOC100912604",10116,100912604
"LOC224733l-1",10116,415092
"LOC224733l-2",10116,415093
"Lonp1",10090,74142
"LOX",9606,4015
"LOX",9823,100525278
"LOX1.1",3847,547923
"Lpar1",10090,14745
"Lpar1",10116,116744
"Lpar1",10116,116744
"LPAR1",9606,1902
"LPAR2",9606,9170
"Lpar3",10116,66025
"Lpar3",10116,66025
"LPAR3",9606,23566
"Lpar4",10090,78134
"LPAR4",9606,2846
"LPAR5",9606,57121
"LPAR6",9606,10161
"Lpcat3",10090,14792
"Lpl",10116,24539
"LPL",9606,4023
"LPL",9913,280843
"LPO",9606,4025
"LPO",9913,280844
"lpxC",208964,881292
"lpxC",224324,1193363
"LRAT",9606,9227
"LRRC59",9606,55379
"Lrrk2",10090,66725
"LRRK2",9606,120892
"Lss",10116,81681
"LSS",9606,4047
"LTA",9606,4049
"Lta4h",10090,16993
"Lta4h",10116,299732
"LTA4H",9606,4048
"Ltb4r",10116,59264
"LTB4R",9606,1241
"LTB4R",9606,1241
"Ltb4r1",10090,16995
"LTB4R2",9606,56413
"LTB4R2",9606,56413
"LTBR",9606,4055
"Ltc4s",10116,114097
"LTC4S",9606,4056
"LTF",9913,280846
"LTK",9606,4058
"LTP1",559292,856187
"luxR",312309,3280300
"luxS",224308,937106
"Ly96",10090,17087
"LY96",9606,23643
"LY96",9606,23643
"Lyn",10090,17096
"Lyn",10116,81515
"LYN",9606,4067
"LYN",9606,4067
"Lypla1",10090,18777
"Lypla1",10116,25514
"LYPLA1",9606,10434
"Lypla2",10090,26394
"LYPLA2",9606,11313
"Lyplal1",10090,226791
"LYPLAL1",9606,127018
"LYS12",559292,854714
"lytB",224324,1193340
"LYZ",9031,396218
"M6PR",9606,4074
"mAChR-A",7227,37892
"MADCAM1",9606,8174
"MAFK",9606,7975
"Mag",10090,17136
"MAG",9606,4099
"MAGI3",9606,260425
"Mak",10090,17152
"MAK",9606,4117
"MAL12",559292,853209
"MALT1",9606,10892
"MAN1A1",9606,4121
"MAN1B1",9606,11253
"Man2a1",10116,25478
"MAN2A1",9606,4124
"Man2b1",10116,361378
"MAN2B1",9606,4125
"MAN2B1",9913,282272
"MAN2B2",9606,23324
"Man2c1",10116,246136
"Manba",10116,310864
"MANBA",9606,4126
"mao",7955,404730
"Maoa",10090,17161
"Maoa",10090,17161
"Maoa",10116,29253
"Maoa",10116,29253
"MAOA",9606,4128
"MAOA",9606,4128
"MAOA",9913,281293
"MAOA",9913,281293
"Maob",10090,109731
"Maob",10090,109731
"Maob",10116,25750
"Maob",10116,25750
"MAOB",9606,4129
"MAOB",9606,4129
"MAOB",9913,338445
"MAOB",9913,338445
"MAP1",559292,850945
"Map1b",10116,29456
"MAP1B",9606,4131
"MAP2",9606,4133
"Map2k1",10090,26395
"MAP2K1",9606,5604
"MAP2K1",9606,5604
"MAP2K1",9606,5604
"MAP2K1",9986,100009316
"MAP2K2",9606,5605
"MAP2K2",9606,5605
"MAP2K3",9606,5606
"Map2k4",10090,26398
"MAP2K4",9606,6416
"MAP2K5",9606,5607
"MAP2K6",9606,5608
"MAP2K7",9606,5609
"MAP3K1",9606,4214
"MAP3K10",9606,4294
"Map3k11",10090,26403
"MAP3K11",9606,4296
"MAP3K12",9606,7786
"MAP3K13",9606,9175
"MAP3K14",9606,9020
"MAP3K15",9606,389840
"MAP3K19",9606,80122
"MAP3K2",9606,10746
"MAP3K3",9606,4215
"MAP3K4",9606,4216
"MAP3K5",9606,4217
"MAP3K6",9606,9064
"MAP3K7",9606,6885
"MAP3K7",9606,6885
"MAP3K8",9606,1326
"MAP3K9",9606,4293
"MAP4K1",9606,11184
"MAP4K2",9606,5871
